   8 200  90  50 1.300000E+00 1.500000E-01
  1.1512738E+00 -1.6916716E-02
  1.1511581E+00 -1.0810507E-02
  1.1510669E+00 -4.7165578E-03
  1.1510643E+00 -2.3580633E-03
  1.1510633E+00  0.0000000E+00
  1.1541036E+00 -1.5000000E-01
  1.1532376E+00 -1.1702671E-01
  1.1506897E+00 -8.4509424E-02
  1.1488769E+00 -6.2865019E-02
  1.1468168E+00 -4.1653167E-02
  1.1460658E+00 -2.9183171E-02
  1.1453690E+00 -1.6829323E-02
  1.1452405E+00 -1.0748014E-02
  1.1451398E+00 -4.6781392E-03
  1.1451352E+00 -2.3390712E-03
  1.1451339E+00  0.0000000E+00
  1.1490373E+00 -1.5000000E-01
  1.1481313E+00 -1.1698144E-01
  1.1454670E+00 -8.4424037E-02
  1.1435511E+00 -6.2760129E-02
  1.1413715E+00 -4.1548272E-02
  1.1405726E+00 -2.9089888E-02
  1.1398318E+00 -1.6756601E-02
  1.1396961E+00 -1.0693478E-02
  1.1395898E+00 -4.6443594E-03
  1.1395860E+00 -2.3219324E-03
  1.1395846E+00  0.0000000E+00
  1.1440011E+00 -1.5000000E-01
  1.1430589E+00 -1.1693030E-01
  1.1402679E+00 -8.4325453E-02
  1.1382381E+00 -6.2638463E-02
  1.1359262E+00 -4.1424023E-02
  1.1350686E+00 -2.8981863E-02
  1.1342754E+00 -1.6671429E-02
  1.1341257E+00 -1.0632606E-02
  1.1340091E+00 -4.6068829E-03
  1.1340031E+00 -2.3034519E-03
  1.1340014E+00  0.0000000E+00
  1.1392701E+00 -1.5000000E-01
  1.1382917E+00 -1.1689447E-01
  1.1353916E+00 -8.4253512E-02
  1.1332576E+00 -6.2545197E-02
  1.1308225E+00 -4.1327407E-02
  1.1299130E+00 -2.8894132E-02
  1.1290722E+00 -1.6602388E-02
  1.1289144E+00 -1.0580458E-02
  1.1287914E+00 -4.5745242E-03
  1.1287862E+00 -2.2869787E-03
  1.1287844E+00  0.0000000E+00
  1.1345670E+00 -1.5000000E-01
  1.1335566E+00 -1.1685408E-01
  1.1305387E+00 -8.4170369E-02
  1.1282904E+00 -6.2436758E-02
  1.1257196E+00 -4.1212104E-02
  1.1247471E+00 -2.8791853E-02
  1.1238499E+00 -1.6520638E-02
  1.1236767E+00 -1.0521953E-02
  1.1235427E+00 -4.5383102E-03
  1.1235351E+00 -2.2691743E-03
  1.1235329E+00  0.0000000E+00
  1.1301502E+00 -1.5000000E-01
  1.1291081E+00 -1.1682922E-01
  1.1259912E+00 -8.4114880E-02
  1.1236397E+00 -6.2358518E-02
  1.1209434E+00 -4.1126427E-02
  1.1199152E+00 -2.8711527E-02
  1.1189667E+00 -1.6456352E-02
  1.1187844E+00 -1.0472871E-02
  1.1186431E+00 -4.5076745E-03
  1.1186364E+00 -2.2535127E-03
  1.1186340E+00  0.0000000E+00
  1.1257588E+00 -1.5000000E-01
  1.1246897E+00 -1.1680098E-01
  1.1214665E+00 -8.4050221E-02
  1.1190027E+00 -6.2266921E-02
  1.1161691E+00 -4.1022957E-02
  1.1150736E+00 -2.8616931E-02
  1.1140647E+00 -1.6379130E-02
  1.1138656E+00 -1.0417409E-02
  1.1137123E+00 -4.4730097E-03
  1.1137029E+00 -2.2365322E-03
  1.1137002E+00  0.0000000E+00
  1.1216352E+00 -1.5000000E-01
  1.1205396E+00 -1.1678794E-01
  1.1172298E+00 -8.4013409E-02
  1.1146661E+00 -6.2206657E-02
  1.1117071E+00 -4.0950646E-02
  1.1105520E+00 -2.8545699E-02
  1.1094879E+00 -1.6320562E-02
  1.1092785E+00 -1.0371997E-02
  1.1091171E+00 -4.4443628E-03
  1.1091087E+00 -2.2218099E-03
  1.1091056E+00  0.0000000E+00
  1.1175344E+00 -1.5000000E-01
  1.1164174E+00 -1.1677252E-01
  1.1130148E+00 -8.3969361E-02
  1.1103436E+00 -6.2134980E-02
  1.1072480E+00 -4.0861657E-02
  1.1060215E+00 -2.8460562E-02
  1.1048928E+00 -1.6248866E-02
  1.1046651E+00 -1.0320178E-02
  1.1044907E+00 -4.4114972E-03
  1.1044794E+00 -2.2057826E-03
  1.1044761E+00  0.0000000E+00
  1.1136837E+00 -1.5000000E-01
  1.1125457E+00 -1.1677150E-01
  1.1090706E+00 -8.3952524E-02
  1.1063057E+00 -6.2095026E-02
  1.1030868E+00 -4.0804844E-02
  1.1017972E+00 -2.8399931E-02
  1.1006094E+00 -1.6196860E-02
  1.1003701E+00 -1.0278962E-02
  1.1001867E+00 -4.3850676E-03
  1.1001763E+00 -2.1921085E-03
  1.1001726E+00  0.0000000E+00
  1.1098531E+00 -1.5000000E-01
  1.1086995E+00 -1.1676884E-01
  1.1051469E+00 -8.3930163E-02
  1.1022818E+00 -6.2045638E-02
  1.0989299E+00 -4.0732675E-02
  1.0975651E+00 -2.8325853E-02
  1.0963084E+00 -1.6131584E-02
  1.0960492E+00 -1.0231308E-02
  1.0958516E+00 -4.3542149E-03
  1.0958381E+00 -2.1771455E-03
  1.0958341E+00  0.0000000E+00
  1.1062558E+00 -1.5000000E-01
  1.1050867E+00 -1.1677941E-01
  1.1014768E+00 -8.3933602E-02
  1.0985266E+00 -6.2027570E-02
  1.0950566E+00 -4.0693130E-02
  1.0936254E+00 -2.8277134E-02
  1.0923057E+00 -1.6086870E-02
  1.0920335E+00 -1.0194740E-02
  1.0918258E+00 -4.3301952E-03
  1.0918132E+00 -2.1646106E-03
  1.0918087E+00  0.0000000E+00
  1.1026760E+00 -1.5000000E-01
  1.1014971E+00 -1.1678885E-01
  1.0978256E+00 -8.3932918E-02
  1.0947855E+00 -6.2001974E-02
  1.0911890E+00 -4.0639742E-02
  1.0896793E+00 -2.8215542E-02
  1.0882864E+00 -1.6028810E-02
  1.0879925E+00 -1.0151704E-02
  1.0877694E+00 -4.3015359E-03
  1.0877533E+00 -2.1508059E-03
  1.0877486E+00  0.0000000E+00
  1.0993134E+00 -1.5000000E-01
  1.0981246E+00 -1.1681006E-01
  1.0944112E+00 -8.3955963E-02
  1.0912970E+00 -6.2006498E-02
  1.0875907E+00 -4.0618825E-02
  1.0860119E+00 -2.8179860E-02
  1.0845522E+00 -1.5992018E-02
  1.0842437E+00 -1.0120168E-02
  1.0840093E+00 -4.2800855E-03
  1.0839943E+00 -2.1394849E-03
  1.0839889E+00  0.0000000E+00
  1.0959661E+00 -1.5000000E-01
  1.0947730E+00 -1.1683046E-01
  1.0910141E+00 -8.3975933E-02
  1.0878224E+00 -6.2005222E-02
  1.0839995E+00 -4.0585732E-02
  1.0823396E+00 -2.8132012E-02
  1.0808026E+00 -1.5941888E-02
  1.0804705E+00 -1.0082137E-02
  1.0802192E+00 -4.2537700E-03
  1.0802005E+00 -2.1269168E-03
  1.0801949E+00  0.0000000E+00
  1.0928208E+00 -1.5000000E-01
  1.0916230E+00 -1.1686101E-01
  1.0878374E+00 -8.4017066E-02
  1.0845845E+00 -6.2032112E-02
  1.0806631E+00 -4.0584329E-02
  1.0789326E+00 -2.8110309E-02
  1.0773251E+00 -1.5913559E-02
  1.0769767E+00 -1.0055954E-02
  1.0767129E+00 -4.2350166E-03
  1.0766950E+00 -2.1168689E-03
  1.0766888E+00  0.0000000E+00
  1.0896886E+00 -1.5000000E-01
  1.0884918E+00 -1.1689091E-01
  1.0846762E+00 -8.4055822E-02
  1.0813601E+00 -6.2054662E-02
  1.0773352E+00 -4.0572521E-02
  1.0755221E+00 -2.8077298E-02
  1.0738335E+00 -1.5872006E-02
  1.0734594E+00 -1.0023258E-02
  1.0731772E+00 -4.2111664E-03
  1.0731553E+00 -2.1056000E-03
  1.0731488E+00  0.0000000E+00
  1.0867443E+00 -1.5000000E-01
  1.0855475E+00 -1.1692930E-01
  1.0817197E+00 -8.4112872E-02
  1.0783566E+00 -6.2102769E-02
  1.0742477E+00 -4.0590989E-02
  1.0723634E+00 -2.8070333E-02
  1.0706012E+00 -1.5852600E-02
  1.0702090E+00 -1.0002689E-02
  1.0699127E+00 -4.1952053E-03
  1.0698918E+00 -2.0968687E-03
  1.0698845E+00  0.0000000E+00
  1.0838111E+00 -1.5000000E-01
  1.0826202E+00 -1.1696706E-01
  1.0787769E+00 -8.4167940E-02
  1.0753659E+00 -6.2147663E-02
  1.0711698E+00 -4.0600845E-02
  1.0692030E+00 -2.8053073E-02
  1.0673564E+00 -1.5820206E-02
  1.0669362E+00 -9.9755986E-03
  1.0666199E+00 -4.1739117E-03
  1.0665946E+00 -2.0869450E-03
  1.0665870E+00  0.0000000E+00
  1.0810525E+00 -1.5000000E-01
  1.0798661E+00 -1.1701170E-01
  1.0760238E+00 -8.4238320E-02
  1.0725807E+00 -6.2215001E-02
  1.0683174E+00 -4.0638941E-02
  1.0662808E+00 -2.8061392E-02
  1.0643581E+00 -1.5810104E-02
  1.0639179E+00 -9.9608425E-03
  1.0635860E+00 -4.1608039E-03
  1.0635616E+00 -2.0795577E-03
  1.0635530E+00  0.0000000E+00
  1.0783034E+00 -1.5000000E-01
  1.0771270E+00 -1.1705567E-01
  1.0732828E+00 -8.4306875E-02
  1.0698074E+00 -6.2279897E-02
  1.0654755E+00 -4.0670141E-02
  1.0633584E+00 -2.8060572E-02
  1.0613492E+00 -1.5787388E-02
  1.0608786E+00 -9.9395676E-03
  1.0605247E+00 -4.1421264E-03
  1.0604955E+00 -2.0710071E-03
  1.0604867E+00  0.0000000E+00
  1.0757165E+00 -1.5000000E-01
  1.0745485E+00 -1.1710500E-01
  1.0707172E+00 -8.4387817E-02
  1.0672245E+00 -6.2363804E-02
  1.0628442E+00 -4.0726968E-02
  1.0606607E+00 -2.8084463E-02
  1.0585743E+00 -1.5786888E-02
  1.0580814E+00 -9.9307588E-03
  1.0577101E+00 -4.1318969E-03
  1.0576818E+00 -2.0649744E-03
  1.0576719E+00  0.0000000E+00
  1.0731375E+00 -1.5000000E-01
  1.0719834E+00 -1.1715356E-01
  1.0681621E+00 -8.4466927E-02
  1.0646524E+00 -6.2445705E-02
  1.0602238E+00 -4.0778426E-02
  1.0579644E+00 -2.8100479E-02
  1.0557906E+00 -1.5774298E-02
  1.0552647E+00 -9.9154497E-03
  1.0548695E+00 -4.1158638E-03
  1.0548359E+00 -2.0578069E-03
  1.0548257E+00  0.0000000E+00
  1.0707093E+00 -1.5000000E-01
  1.0695669E+00 -1.1720610E-01
  1.0657692E+00 -8.4555681E-02
  1.0622563E+00 -6.2543064E-02
  1.0577991E+00 -4.0852408E-02
  1.0554791E+00 -2.8139898E-02
  1.0532284E+00 -1.5783610E-02
  1.0526781E+00 -9.9126630E-03
  1.0522633E+00 -4.1085059E-03
  1.0522307E+00 -2.0531248E-03
  1.0522192E+00  0.0000000E+00
  1.0682875E+00 -1.5000000E-01
  1.0671623E+00 -1.1725776E-01
  1.0633853E+00 -8.4642494E-02
  1.0598698E+00 -6.2638570E-02
  1.0553852E+00 -4.0922259E-02
  1.0529966E+00 -2.8172752E-02
  1.0506595E+00 -1.5781524E-02
  1.0500735E+00 -9.9034213E-03
  1.0496326E+00 -4.0951226E-03
  1.0495941E+00 -2.0473362E-03
  1.0495824E+00  0.0000000E+00
  1.0660058E+00 -1.5000000E-01
  1.0648954E+00 -1.1731221E-01
  1.0611513E+00 -8.4736473E-02
  1.0576456E+00 -6.2746058E-02
  1.0531521E+00 -4.1011174E-02
  1.0507114E+00 -2.8227242E-02
  1.0482998E+00 -1.5800763E-02
  1.0476870E+00 -9.9066874E-03
  1.0472243E+00 -4.0906085E-03
  1.0471867E+00 -2.0439923E-03
  1.0471736E+00  0.0000000E+00
  1.0637295E+00 -1.5000000E-01
  1.0626391E+00 -1.1736564E-01
  1.0589248E+00 -8.4828351E-02
  1.0554299E+00 -6.2851638E-02
  1.0509293E+00 -4.1096845E-02
  1.0484300E+00 -2.8276439E-02
  1.0459357E+00 -1.5809472E-02
  1.0452843E+00 -9.9035897E-03
  1.0447929E+00 -4.0798742E-03
  1.0447489E+00 -2.0395724E-03
  1.0447356E+00  0.0000000E+00
  1.0615833E+00 -1.5000000E-01
  1.0605102E+00 -1.1742082E-01
  1.0568368E+00 -8.4925223E-02
  1.0533635E+00 -6.2965956E-02
  1.0488729E+00 -4.1197936E-02
  1.0463322E+00 -2.8345056E-02
  1.0437683E+00 -1.5838648E-02
  1.0430877E+00 -9.9129205E-03
  1.0425723E+00 -4.0781740E-03
  1.0425290E+00 -2.0375557E-03
  1.0425139E+00  0.0000000E+00
  1.0594415E+00 -1.5000000E-01
  1.0583907E+00 -1.1747486E-01
  1.0547552E+00 -8.5019816E-02
  1.0513045E+00 -6.3078183E-02
  1.0468259E+00 -4.1296314E-02
  1.0442390E+00 -2.8409517E-02
  1.0415988E+00 -1.5858336E-02
  1.0408769E+00 -9.9160505E-03
  1.0403300E+00 -4.0701052E-03
  1.0402797E+00 -2.0344997E-03
  1.0402644E+00  0.0000000E+00
  1.0574206E+00 -1.5000000E-01
  1.0563892E+00 -1.1752980E-01
  1.0528014E+00 -8.5117548E-02
  1.0493826E+00 -6.3196250E-02
  1.0449312E+00 -4.1406475E-02
  1.0423156E+00 -2.8490785E-02
  1.0396137E+00 -1.5897329E-02
  1.0388603E+00 -9.9314669E-03
  1.0382868E+00 -4.0712072E-03
  1.0382370E+00 -2.0338112E-03
  1.0382197E+00  0.0000000E+00
  1.0554031E+00 -1.5000000E-01
  1.0543961E+00 -1.1758350E-01
  1.0508529E+00 -8.5212827E-02
  1.0474671E+00 -6.3311984E-02
  1.0430451E+00 -4.1514146E-02
  1.0403973E+00 -2.8568820E-02
  1.0376286E+00 -1.5928029E-02
  1.0368314E+00 -9.9409439E-03
  1.0362236E+00 -4.0658585E-03
  1.0361661E+00 -2.0321303E-03
  1.0361486E+00  0.0000000E+00
  1.0534982E+00 -1.5000000E-01
  1.0525122E+00 -1.1763738E-01
  1.0490226E+00 -8.5309699E-02
  1.0456775E+00 -6.3431070E-02
  1.0412979E+00 -4.1630162E-02
  1.0386351E+00 -2.8660747E-02
  1.0358155E+00 -1.5976545E-02
  1.0349849E+00 -9.9624898E-03
  1.0343479E+00 -4.0697832E-03
  1.0342908E+00 -2.0327898E-03
  1.0342709E+00  0.0000000E+00
  1.0515958E+00 -1.5000000E-01
  1.0506358E+00 -1.1768993E-01
  1.0471965E+00 -8.5403965E-02
  1.0438934E+00 -6.3547571E-02
  1.0395582E+00 -4.1743679E-02
  1.0368782E+00 -2.8750090E-02
  1.0340045E+00 -1.6018060E-02
  1.0331280E+00 -9.9784755E-03
  1.0324540E+00 -4.0672562E-03
  1.0323883E+00 -2.0325150E-03
  1.0323683E+00  0.0000000E+00
  1.0497981E+00 -1.5000000E-01
  1.0488606E+00 -1.1774211E-01
  1.0454796E+00 -8.5498566E-02
  1.0422248E+00 -6.3665362E-02
  1.0379452E+00 -4.1862456E-02
  1.0352640E+00 -2.8850257E-02
  1.0323527E+00 -1.6075566E-02
  1.0314419E+00 -1.0006205E-02
  1.0307362E+00 -4.0740560E-03
  1.0306706E+00 -2.0345603E-03
  1.0306479E+00  0.0000000E+00
  1.0480024E+00 -1.5000000E-01
  1.0470921E+00 -1.1779290E-01
  1.0437662E+00 -8.5590437E-02
  1.0405610E+00 -6.3780341E-02
  1.0363386E+00 -4.1978593E-02
  1.0336550E+00 -2.8948200E-02
  1.0307048E+00 -1.6127368E-02
  1.0297473E+00 -1.0028874E-02
  1.0290022E+00 -4.0744909E-03
  1.0289271E+00 -2.0357390E-03
  1.0289041E+00  0.0000000E+00
  1.0463040E+00 -1.5000000E-01
  1.0454173E+00 -1.1784287E-01
  1.0421536E+00 -8.5681650E-02
  1.0390031E+00 -6.3894956E-02
  1.0348472E+00 -4.2097352E-02
  1.0321758E+00 -2.9053908E-02
  1.0292035E+00 -1.6193021E-02
  1.0282117E+00 -1.0062803E-02
  1.0274329E+00 -4.0842356E-03
  1.0273576E+00 -2.0392172E-03
  1.0273316E+00  0.0000000E+00
  1.0446070E+00 -1.5000000E-01
  1.0437484E+00 -1.1789141E-01
  1.0405438E+00 -8.5770042E-02
  1.0374492E+00 -6.4006572E-02
  1.0333612E+00 -4.2213278E-02
  1.0307014E+00 -2.9157498E-02
  1.0277073E+00 -1.6254162E-02
  1.0266695E+00 -1.0092279E-02
  1.0258493E+00 -4.0877887E-03
  1.0257636E+00 -2.0419018E-03
  1.0257373E+00  0.0000000E+00
  1.0430006E+00 -1.5000000E-01
  1.0421665E+00 -1.1793880E-01
  1.0390272E+00 -8.5857018E-02
  1.0359927E+00 -6.4116544E-02
  1.0319801E+00 -4.2329674E-02
  1.0293446E+00 -2.9265974E-02
  1.0263450E+00 -1.6326752E-02
  1.0252747E+00 -1.0132315E-02
  1.0244195E+00 -4.1005413E-03
  1.0243332E+00 -2.0468570E-03
  1.0243035E+00  0.0000000E+00
  1.0413952E+00 -1.5000000E-01
  1.0405898E+00 -1.1798473E-01
  1.0375128E+00 -8.5941119E-02
  1.0345395E+00 -6.4223378E-02
  1.0306034E+00 -4.2443051E-02
  1.0279921E+00 -2.9372243E-02
  1.0249884E+00 -1.6395813E-02
  1.0238751E+00 -1.0168569E-02
  1.0229775E+00 -4.1073578E-03
  1.0228797E+00 -2.0510917E-03
  1.0228496E+00  0.0000000E+00
  1.0398741E+00 -1.5000000E-01
  1.0390937E+00 -1.1802927E-01
  1.0360846E+00 -8.6023244E-02
  1.0331757E+00 -6.4327613E-02
  1.0293223E+00 -4.2555218E-02
  1.0267459E+00 -2.9480837E-02
  1.0237532E+00 -1.6473763E-02
  1.0226111E+00 -1.0214425E-02
  1.0216783E+00 -4.1231504E-03
  1.0215795E+00 -2.0575520E-03
  1.0215456E+00  0.0000000E+00
  1.0383536E+00 -1.5000000E-01
  1.0376023E+00 -1.1807235E-01
  1.0346582E+00 -8.6102475E-02
  1.0318147E+00 -6.4428619E-02
  1.0280448E+00 -4.2664217E-02
  1.0255033E+00 -2.9587022E-02
  1.0225240E+00 -1.6548889E-02
  1.0213441E+00 -1.0257183E-02
  1.0203691E+00 -4.1333416E-03
  1.0202577E+00 -2.0633618E-03
  1.0202234E+00  0.0000000E+00
  1.0369117E+00 -1.5000000E-01
  1.0361857E+00 -1.1811388E-01
  1.0333115E+00 -8.6179340E-02
  1.0305358E+00 -6.4526347E-02
  1.0268542E+00 -4.2770752E-02
  1.0243566E+00 -2.9693380E-02
  1.0214040E+00 -1.6630322E-02
  1.0202012E+00 -1.0308311E-02
  1.0191921E+00 -4.1521562E-03
  1.0190792E+00 -2.0713315E-03
  1.0190406E+00  0.0000000E+00
  1.0354700E+00 -1.5000000E-01
  1.0347733E+00 -1.1815394E-01
  1.0319662E+00 -8.6253323E-02
  1.0292593E+00 -6.4620800E-02
  1.0256667E+00 -4.2874015E-02
  1.0232130E+00 -2.9797089E-02
  1.0202897E+00 -1.6709344E-02
  1.0190565E+00 -1.0356975E-02
  1.0180071E+00 -4.1657832E-03
  1.0178806E+00 -2.0787160E-03
  1.0178414E+00  0.0000000E+00
  1.0341016E+00 -1.5000000E-01
  1.0334304E+00 -1.1819235E-01
  1.0306947E+00 -8.6324684E-02
  1.0280583E+00 -6.4711529E-02
  1.0245583E+00 -4.2973926E-02
  1.0221557E+00 -2.9899268E-02
  1.0192732E+00 -1.6792220E-02
